true_label,pred_label,fraction,method_a,method_b,iou,overlap_fraction,normalised_centre_distance,score_drop_a,score_drop_b,flipped_a,flipped_b,explain_time_a_s,explain_time_b_s,dataset,sample_idx
2,2,0.05,hydra,shapley_sampling,0.0,0.0,0.6,0.04897808762485445,-0.0184442225224557,0,0,0.26730143099848647,0.8618871140060946,GesturePebbleZ1,121
2,2,0.1,hydra,shapley_sampling,0.0,0.0,0.567032967032967,0.7025177846211851,-0.06105070464382756,1,0,0.26730143099848647,0.8618871140060946,GesturePebbleZ1,121
2,2,0.2,hydra,shapley_sampling,0.0,0.0,0.5824175824175825,1.0751741324854192,-0.010136905611575653,1,0,0.26730143099848647,0.8618871140060946,GesturePebbleZ1,121
2,2,0.05,hydra,feature_ablation,0.022222222222222223,0.043478260869565216,0.04835164835164835,0.04897808762485445,0.944693993559724,0,1,0.26730143099848647,0.036655075004091486,GesturePebbleZ1,121
2,2,0.1,hydra,feature_ablation,0.7358490566037735,0.8478260869565217,0.015384615384615385,0.7025177846211851,0.9100533239906814,1,1,0.26730143099848647,0.036655075004091486,GesturePebbleZ1,121
2,2,0.2,hydra,feature_ablation,0.4444444444444444,0.6153846153846154,0.07692307692307693,1.0751741324854192,1.2895410326078354,1,1,0.26730143099848647,0.036655075004091486,GesturePebbleZ1,121
2,2,0.05,hydra,tshap_centroid,0.0,0.0,0.054945054945054944,0.04897808762485445,1.0155559282603126,0,1,0.26730143099848647,0.0438999789985246,GesturePebbleZ1,121
2,2,0.1,hydra,tshap_centroid,0.35294117647058826,0.5217391304347826,0.04835164835164835,0.7025177846211851,1.2881922888516624,1,1,0.26730143099848647,0.0438999789985246,GesturePebbleZ1,121
2,2,0.2,hydra,tshap_centroid,0.5041322314049587,0.6703296703296703,0.06593406593406594,1.0751741324854192,1.351566003008754,1,1,0.26730143099848647,0.0438999789985246,GesturePebbleZ1,121
2,2,0.05,hydra,tshap_zero,0.0,0.0,0.05934065934065934,0.04897808762485445,0.9705247848170873,0,1,0.26730143099848647,0.05034240199893247,GesturePebbleZ1,121
2,2,0.1,hydra,tshap_zero,0.3333333333333333,0.5,0.05054945054945055,0.7025177846211851,1.2353338404696002,1,1,0.26730143099848647,0.05034240199893247,GesturePebbleZ1,121
2,2,0.2,hydra,tshap_zero,0.0,0.0,0.3120879120879121,1.0751741324854192,-0.12583732449032148,1,0,0.26730143099848647,0.05034240199893247,GesturePebbleZ1,121
2,2,0.05,hydra,tshap_train,0.0,0.0,0.054945054945054944,0.04897808762485445,1.0155559317541436,0,1,0.26730143099848647,0.5101218220006558,GesturePebbleZ1,121
2,2,0.1,hydra,tshap_train,0.373134328358209,0.5434782608695652,0.046153846153846156,0.7025177846211851,1.2737788477650636,1,1,0.26730143099848647,0.5101218220006558,GesturePebbleZ1,121
2,2,0.2,hydra,tshap_train,0.5689655172413793,0.7252747252747253,0.054945054945054944,1.0751741324854192,1.388230720178094,1,1,0.26730143099848647,0.5101218220006558,GesturePebbleZ1,121
2,2,0.05,hydra,mrsqm,0.0,0.0,0.2043956043956044,0.04897808762485445,-0.030506705888065477,0,0,0.26730143099848647,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.1,hydra,mrsqm,0.0,0.0,0.18681318681318682,0.7025177846211851,-0.2318973919611964,1,0,0.26730143099848647,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.2,hydra,mrsqm,0.22972972972972974,0.37362637362637363,0.12527472527472527,1.0751741324854192,0.13593615626861077,1,0,0.26730143099848647,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.05,shapley_sampling,feature_ablation,0.0,0.0,0.5516483516483517,-0.0184442225224557,0.944693993559724,0,1,0.8618871140060946,0.036655075004091486,GesturePebbleZ1,121
2,2,0.1,shapley_sampling,feature_ablation,0.0,0.0,0.5516483516483517,-0.06105070464382756,0.9100533239906814,0,1,0.8618871140060946,0.036655075004091486,GesturePebbleZ1,121
2,2,0.2,shapley_sampling,feature_ablation,0.0,0.0,0.5054945054945055,-0.010136905611575653,1.2895410326078354,0,1,0.8618871140060946,0.036655075004091486,GesturePebbleZ1,121
2,2,0.05,shapley_sampling,tshap_centroid,0.0,0.0,0.545054945054945,-0.0184442225224557,1.0155559282603126,0,1,0.8618871140060946,0.0438999789985246,GesturePebbleZ1,121
2,2,0.1,shapley_sampling,tshap_centroid,0.0,0.0,0.5186813186813187,-0.06105070464382756,1.2881922888516624,0,1,0.8618871140060946,0.0438999789985246,GesturePebbleZ1,121
2,2,0.2,shapley_sampling,tshap_centroid,0.0,0.0,0.5164835164835165,-0.010136905611575653,1.351566003008754,0,1,0.8618871140060946,0.0438999789985246,GesturePebbleZ1,121
2,2,0.05,shapley_sampling,tshap_zero,0.0,0.0,0.5406593406593406,-0.0184442225224557,0.9705247848170873,0,1,0.8618871140060946,0.05034240199893247,GesturePebbleZ1,121
2,2,0.1,shapley_sampling,tshap_zero,0.0,0.0,0.5164835164835165,-0.06105070464382756,1.2353338404696002,0,1,0.8618871140060946,0.05034240199893247,GesturePebbleZ1,121
2,2,0.2,shapley_sampling,tshap_zero,0.0,0.0,0.2703296703296703,-0.010136905611575653,-0.12583732449032148,0,0,0.8618871140060946,0.05034240199893247,GesturePebbleZ1,121
2,2,0.05,shapley_sampling,tshap_train,0.0,0.0,0.545054945054945,-0.0184442225224557,1.0155559317541436,0,1,0.8618871140060946,0.5101218220006558,GesturePebbleZ1,121
2,2,0.1,shapley_sampling,tshap_train,0.0,0.0,0.5208791208791209,-0.06105070464382756,1.2737788477650636,0,1,0.8618871140060946,0.5101218220006558,GesturePebbleZ1,121
2,2,0.2,shapley_sampling,tshap_train,0.0,0.0,0.5274725274725275,-0.010136905611575653,1.388230720178094,0,1,0.8618871140060946,0.5101218220006558,GesturePebbleZ1,121
2,2,0.05,shapley_sampling,mrsqm,0.0,0.0,0.8043956043956044,-0.0184442225224557,-0.030506705888065477,0,0,0.8618871140060946,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.1,shapley_sampling,mrsqm,0.0,0.0,0.7538461538461538,-0.06105070464382756,-0.2318973919611964,0,0,0.8618871140060946,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.2,shapley_sampling,mrsqm,0.0,0.0,0.7076923076923077,-0.010136905611575653,0.13593615626861077,0,0,0.8618871140060946,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.05,feature_ablation,tshap_centroid,0.7692307692307693,0.8695652173913043,0.006593406593406593,0.944693993559724,1.0155559282603126,1,1,0.036655075004091486,0.0438999789985246,GesturePebbleZ1,121
2,2,0.1,feature_ablation,tshap_centroid,0.5081967213114754,0.6739130434782609,0.03296703296703297,0.9100533239906814,1.2881922888516624,1,1,0.036655075004091486,0.0438999789985246,GesturePebbleZ1,121
2,2,0.2,feature_ablation,tshap_centroid,0.8958333333333334,0.945054945054945,0.01098901098901099,1.2895410326078354,1.351566003008754,1,1,0.036655075004091486,0.0438999789985246,GesturePebbleZ1,121
2,2,0.05,feature_ablation,tshap_zero,0.6428571428571429,0.782608695652174,0.01098901098901099,0.944693993559724,0.9705247848170873,1,1,0.036655075004091486,0.05034240199893247,GesturePebbleZ1,121
2,2,0.1,feature_ablation,tshap_zero,0.4838709677419355,0.6521739130434783,0.035164835164835165,0.9100533239906814,1.2353338404696002,1,1,0.036655075004091486,0.05034240199893247,GesturePebbleZ1,121
2,2,0.2,feature_ablation,tshap_zero,0.0,0.0,0.23516483516483516,1.2895410326078354,-0.12583732449032148,1,0,0.036655075004091486,0.05034240199893247,GesturePebbleZ1,121
2,2,0.05,feature_ablation,tshap_train,0.7692307692307693,0.8695652173913043,0.006593406593406593,0.944693993559724,1.0155559317541436,1,1,0.036655075004091486,0.5101218220006558,GesturePebbleZ1,121
2,2,0.1,feature_ablation,tshap_train,0.5333333333333333,0.6956521739130435,0.03076923076923077,0.9100533239906814,1.2737788477650636,1,1,0.036655075004091486,0.5101218220006558,GesturePebbleZ1,121
2,2,0.2,feature_ablation,tshap_train,0.801980198019802,0.8901098901098901,0.02197802197802198,1.2895410326078354,1.388230720178094,1,1,0.036655075004091486,0.5101218220006558,GesturePebbleZ1,121
2,2,0.05,feature_ablation,mrsqm,0.0,0.0,0.25274725274725274,0.944693993559724,-0.030506705888065477,1,0,0.036655075004091486,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.1,feature_ablation,mrsqm,0.0,0.0,0.2021978021978022,0.9100533239906814,-0.2318973919611964,1,0,0.036655075004091486,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.2,feature_ablation,mrsqm,0.0,0.0,0.2021978021978022,1.2895410326078354,0.13593615626861077,1,0,0.036655075004091486,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.05,tshap_centroid,tshap_zero,0.84,0.9130434782608695,0.004395604395604396,1.0155559282603126,0.9705247848170873,1,1,0.0438999789985246,0.05034240199893247,GesturePebbleZ1,121
2,2,0.1,tshap_centroid,tshap_zero,0.9574468085106383,0.9782608695652174,0.002197802197802198,1.2881922888516624,1.2353338404696002,1,1,0.0438999789985246,0.05034240199893247,GesturePebbleZ1,121
2,2,0.2,tshap_centroid,tshap_zero,0.0,0.0,0.24615384615384617,1.351566003008754,-0.12583732449032148,1,0,0.0438999789985246,0.05034240199893247,GesturePebbleZ1,121
2,2,0.05,tshap_centroid,tshap_train,1.0,1.0,0.0,1.0155559282603126,1.0155559317541436,1,1,0.0438999789985246,0.5101218220006558,GesturePebbleZ1,121
2,2,0.1,tshap_centroid,tshap_train,0.9574468085106383,0.9782608695652174,0.002197802197802198,1.2881922888516624,1.2737788477650636,1,1,0.0438999789985246,0.5101218220006558,GesturePebbleZ1,121
2,2,0.2,tshap_centroid,tshap_train,0.8958333333333334,0.945054945054945,0.01098901098901099,1.351566003008754,1.388230720178094,1,1,0.0438999789985246,0.5101218220006558,GesturePebbleZ1,121
2,2,0.05,tshap_centroid,mrsqm,0.0,0.0,0.25934065934065936,1.0155559282603126,-0.030506705888065477,1,0,0.0438999789985246,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.1,tshap_centroid,mrsqm,0.0,0.0,0.23516483516483516,1.2881922888516624,-0.2318973919611964,1,0,0.0438999789985246,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.2,tshap_centroid,mrsqm,0.02247191011235955,0.04395604395604396,0.1912087912087912,1.351566003008754,0.13593615626861077,1,0,0.0438999789985246,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.05,tshap_zero,tshap_train,0.84,0.9130434782608695,0.004395604395604396,0.9705247848170873,1.0155559317541436,1,1,0.05034240199893247,0.5101218220006558,GesturePebbleZ1,121
2,2,0.1,tshap_zero,tshap_train,0.9166666666666666,0.9565217391304348,0.004395604395604396,1.2353338404696002,1.2737788477650636,1,1,0.05034240199893247,0.5101218220006558,GesturePebbleZ1,121
2,2,0.2,tshap_zero,tshap_train,0.0,0.0,0.2571428571428571,-0.12583732449032148,1.388230720178094,0,1,0.05034240199893247,0.5101218220006558,GesturePebbleZ1,121
2,2,0.05,tshap_zero,mrsqm,0.0,0.0,0.26373626373626374,0.9705247848170873,-0.030506705888065477,1,0,0.05034240199893247,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.1,tshap_zero,mrsqm,0.0,0.0,0.23736263736263735,1.2353338404696002,-0.2318973919611964,1,0,0.05034240199893247,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.2,tshap_zero,mrsqm,0.0,0.0,0.43736263736263736,-0.12583732449032148,0.13593615626861077,0,0,0.05034240199893247,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.05,tshap_train,mrsqm,0.0,0.0,0.25934065934065936,1.0155559317541436,-0.030506705888065477,1,0,0.5101218220006558,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.1,tshap_train,mrsqm,0.0,0.0,0.23296703296703297,1.2737788477650636,-0.2318973919611964,1,0,0.5101218220006558,2.766199759207666e-05,GesturePebbleZ1,121
2,2,0.2,tshap_train,mrsqm,0.05202312138728324,0.0989010989010989,0.18021978021978022,1.388230720178094,0.13593615626861077,1,0,0.5101218220006558,2.766199759207666e-05,GesturePebbleZ1,121
0,0,0.05,hydra,shapley_sampling,0.3142857142857143,0.4782608695652174,0.026373626373626374,0.019385667415364183,0.08763457049106427,0,0,0.24548598500405205,0.8494288039946696,GesturePebbleZ1,125
0,0,0.1,hydra,shapley_sampling,0.10843373493975904,0.1956521739130435,0.08131868131868132,0.22612973451852425,0.2007365063233314,0,0,0.24548598500405205,0.8494288039946696,GesturePebbleZ1,125
0,0,0.2,hydra,shapley_sampling,0.0,0.0,0.4945054945054945,0.34935322227954724,0.3169335357695299,0,1,0.24548598500405205,0.8494288039946696,GesturePebbleZ1,125
0,0,0.05,hydra,feature_ablation,0.0,0.0,0.07472527472527472,0.019385667415364183,0.20859012747718797,0,0,0.24548598500405205,0.035676990999490954,GesturePebbleZ1,125
0,0,0.1,hydra,feature_ablation,0.1794871794871795,0.30434782608695654,0.07032967032967033,0.22612973451852425,0.3016974435673804,0,0,0.24548598500405205,0.035676990999490954,GesturePebbleZ1,125
0,0,0.2,hydra,feature_ablation,0.956989247311828,0.978021978021978,0.004395604395604396,0.34935322227954724,0.3573107545245695,0,0,0.24548598500405205,0.035676990999490954,GesturePebbleZ1,125
0,0,0.05,hydra,tshap_centroid,0.0,0.0,0.14065934065934066,0.019385667415364183,0.14531305110761006,0,0,0.24548598500405205,0.04425230399647262,GesturePebbleZ1,125
0,0,0.1,hydra,tshap_centroid,0.0,0.0,0.1054945054945055,0.22612973451852425,0.19563877950993136,0,0,0.24548598500405205,0.04425230399647262,GesturePebbleZ1,125
0,0,0.2,hydra,tshap_centroid,0.5555555555555556,0.7142857142857143,0.05714285714285714,0.34935322227954724,0.3201361216947648,0,0,0.24548598500405205,0.04425230399647262,GesturePebbleZ1,125
0,0,0.05,hydra,tshap_zero,0.0,0.0,0.07692307692307693,0.019385667415364183,0.19911522034225848,0,0,0.24548598500405205,0.050349064003967214,GesturePebbleZ1,125
0,0,0.1,hydra,tshap_zero,0.3333333333333333,0.5,0.05054945054945055,0.22612973451852425,0.3585954375527811,0,0,0.24548598500405205,0.050349064003967214,GesturePebbleZ1,125
