true_label,pred_label,fraction,method_a,method_b,iou,overlap_fraction,normalised_centre_distance,score_drop_a,score_drop_b,flipped_a,flipped_b,explain_time_a_s,explain_time_b_s,dataset,sample_idx
4,4,0.05,hydra,shapley_sampling,0.0,0.0,0.5846666666666667,-0.3412247105964582,-0.2163262728909131,0,0,1.086490021996724,1.3019765999997617,SemgHandMovementCh2,327
4,4,0.1,hydra,shapley_sampling,0.0,0.0,0.5846666666666667,-0.3749320148369307,-0.06901187205294435,0,0,1.086490021996724,1.3019765999997617,SemgHandMovementCh2,327
4,4,0.2,hydra,shapley_sampling,0.0,0.0,0.5086666666666667,-0.08826258852187208,0.5843633776335272,0,1,1.086490021996724,1.3019765999997617,SemgHandMovementCh2,327
4,4,0.05,hydra,feature_ablation,0.0,0.0,0.5846666666666667,-0.3412247105964582,-0.21632626703585844,0,0,1.086490021996724,0.05435579999902984,SemgHandMovementCh2,327
4,4,0.1,hydra,feature_ablation,0.0,0.0,0.11533333333333333,-0.3749320148369307,0.09409079141152377,0,0,1.086490021996724,0.05435579999902984,SemgHandMovementCh2,327
4,4,0.2,hydra,feature_ablation,0.37299771167048057,0.5433333333333333,0.09133333333333334,-0.08826258852187208,0.38808151167914495,0,0,1.086490021996724,0.05435579999902984,SemgHandMovementCh2,327
4,4,0.05,hydra,tshap_centroid,0.0,0.0,0.12133333333333333,-0.3412247105964582,0.02776847034555774,0,0,1.086490021996724,0.6467412960046204,SemgHandMovementCh2,327
4,4,0.1,hydra,tshap_centroid,0.0,0.0,0.14666666666666667,-0.3749320148369307,0.26042148131960086,0,0,1.086490021996724,0.6467412960046204,SemgHandMovementCh2,327
4,4,0.2,hydra,tshap_centroid,0.06382978723404255,0.12,0.176,-0.08826258852187208,0.8015692316919989,0,1,1.086490021996724,0.6467412960046204,SemgHandMovementCh2,327
4,4,0.05,hydra,tshap_zero,0.0,0.0,0.536,-0.3412247105964582,-0.10553860647623792,0,0,1.086490021996724,0.6505520879945834,SemgHandMovementCh2,327
4,4,0.1,hydra,tshap_zero,0.0,0.0,0.49266666666666664,-0.3749320148369307,0.22601755001614932,0,0,1.086490021996724,0.6505520879945834,SemgHandMovementCh2,327
4,4,0.2,hydra,tshap_zero,0.0,0.0,0.43733333333333335,-0.08826258852187208,0.7331295430564061,0,1,1.086490021996724,0.6505520879945834,SemgHandMovementCh2,327
4,4,0.05,hydra,tshap_train,0.0,0.0,0.14,-0.3412247105964582,0.028718815644532714,0,0,1.086490021996724,16.89030418600305,SemgHandMovementCh2,327
4,4,0.1,hydra,tshap_train,0.0,0.0,0.17,-0.3749320148369307,0.31459706273576293,0,0,1.086490021996724,16.89030418600305,SemgHandMovementCh2,327
4,4,0.2,hydra,tshap_train,0.0,0.0,0.21133333333333335,-0.08826258852187208,0.9785744823746592,0,1,1.086490021996724,16.89030418600305,SemgHandMovementCh2,327
4,4,0.05,hydra,mrsqm,0.0,0.0,0.31533333333333335,-0.3412247105964582,-0.12758633290934618,0,0,1.086490021996724,3.363299765624106e-05,SemgHandMovementCh2,327
4,4,0.1,hydra,mrsqm,0.0,0.0,0.31533333333333335,-0.3749320148369307,0.0782954869884579,0,1,1.086490021996724,3.363299765624106e-05,SemgHandMovementCh2,327
4,4,0.2,hydra,mrsqm,0.0,0.0,0.29133333333333333,-0.08826258852187208,0.5981828228026599,0,1,1.086490021996724,3.363299765624106e-05,SemgHandMovementCh2,327
4,4,0.05,shapley_sampling,feature_ablation,1.0,1.0,0.0,-0.2163262728909131,-0.21632626703585844,0,0,1.3019765999997617,0.05435579999902984,SemgHandMovementCh2,327
4,4,0.1,shapley_sampling,feature_ablation,0.0,0.0,0.7,-0.06901187205294435,0.09409079141152377,0,0,1.3019765999997617,0.05435579999902984,SemgHandMovementCh2,327
4,4,0.2,shapley_sampling,feature_ablation,0.0,0.0,0.6,0.5843633776335272,0.38808151167914495,1,0,1.3019765999997617,0.05435579999902984,SemgHandMovementCh2,327
4,4,0.05,shapley_sampling,tshap_centroid,0.0,0.0,0.706,-0.2163262728909131,0.02776847034555774,0,0,1.3019765999997617,0.6467412960046204,SemgHandMovementCh2,327
4,4,0.1,shapley_sampling,tshap_centroid,0.0,0.0,0.7313333333333333,-0.06901187205294435,0.26042148131960086,0,0,1.3019765999997617,0.6467412960046204,SemgHandMovementCh2,327
4,4,0.2,shapley_sampling,tshap_centroid,0.0,0.0,0.6846666666666666,0.5843633776335272,0.8015692316919989,1,1,1.3019765999997617,0.6467412960046204,SemgHandMovementCh2,327
4,4,0.05,shapley_sampling,tshap_zero,0.013513513513513514,0.02666666666666667,0.048666666666666664,-0.2163262728909131,-0.10553860647623792,0,0,1.3019765999997617,0.6505520879945834,SemgHandMovementCh2,327
4,4,0.1,shapley_sampling,tshap_zero,0.041666666666666664,0.08,0.092,-0.06901187205294435,0.22601755001614932,0,0,1.3019765999997617,0.6505520879945834,SemgHandMovementCh2,327
4,4,0.2,shapley_sampling,tshap_zero,0.4742014742014742,0.6433333333333333,0.07133333333333333,0.5843633776335272,0.7331295430564061,1,1,1.3019765999997617,0.6505520879945834,SemgHandMovementCh2,327
4,4,0.05,shapley_sampling,tshap_train,0.0,0.0,0.7246666666666667,-0.2163262728909131,0.028718815644532714,0,0,1.3019765999997617,16.89030418600305,SemgHandMovementCh2,327
4,4,0.1,shapley_sampling,tshap_train,0.0,0.0,0.7546666666666667,-0.06901187205294435,0.31459706273576293,0,0,1.3019765999997617,16.89030418600305,SemgHandMovementCh2,327
