true_label,pred_label,fraction,method_a,method_b,iou,overlap_fraction,normalised_centre_distance,score_drop_a,score_drop_b,flipped_a,flipped_b,explain_time_a_s,explain_time_b_s,dataset,sample_idx
0,0,0.05,hydra,shapley_sampling,0.3333333333333333,0.5,0.02564102564102564,2.2389903442374988,5.156906203294783,1,1,0.10745188999862876,0.8617528309987392,Wine,26
0,0,0.1,hydra,shapley_sampling,0.3142857142857143,0.4782608695652174,0.05128205128205128,5.194490590263387,6.452047340422196,1,1,0.10745188999862876,0.8617528309987392,Wine,26
0,0,0.2,hydra,shapley_sampling,0.6785714285714286,0.8085106382978723,0.038461538461538464,7.7582618994019565,8.044789238308566,1,1,0.10745188999862876,0.8617528309987392,Wine,26
0,0,0.05,hydra,feature_ablation,0.4117647058823529,0.5833333333333334,0.021367521367521368,2.2389903442374988,4.632335775871384,1,1,0.10745188999862876,0.03668436099542305,Wine,26
0,0,0.1,hydra,feature_ablation,0.9166666666666666,0.9565217391304348,0.004273504273504274,5.194490590263387,5.566744655784371,1,1,0.10745188999862876,0.03668436099542305,Wine,26
0,0,0.2,hydra,feature_ablation,0.6206896551724138,0.7659574468085106,0.04700854700854701,7.7582618994019565,7.2806918767336,1,1,0.10745188999862876,0.03668436099542305,Wine,26
0,0,0.05,hydra,tshap_centroid,0.0,0.0,0.19658119658119658,2.2389903442374988,-1.1195065775007442,1,0,0.10745188999862876,0.009948971004632767,Wine,26
0,0,0.1,hydra,tshap_centroid,0.0,0.0,0.1752136752136752,5.194490590263387,-0.6017595945503327,1,0,0.10745188999862876,0.009948971004632767,Wine,26
0,0,0.2,hydra,tshap_centroid,0.06818181818181818,0.1276595744680851,0.1752136752136752,7.7582618994019565,-0.829342200191854,1,0,0.10745188999862876,0.009948971004632767,Wine,26
0,0,0.05,hydra,tshap_zero,0.6,0.75,0.01282051282051282,2.2389903442374988,3.895941884086003,1,1,0.10745188999862876,0.010968864000460599,Wine,26
0,0,0.1,hydra,tshap_zero,0.84,0.9130434782608695,0.008547008547008548,5.194490590263387,5.991866555319086,1,1,0.10745188999862876,0.010968864000460599,Wine,26
0,0,0.2,hydra,tshap_zero,0.7407407407407407,0.851063829787234,0.029914529914529916,7.7582618994019565,8.782803977667731,1,1,0.10745188999862876,0.010968864000460599,Wine,26
0,0,0.05,hydra,tshap_train,0.0,0.0,0.20512820512820512,2.2389903442374988,-0.8088794970594513,1,0,0.10745188999862876,0.1120472519978648,Wine,26
0,0,0.1,hydra,tshap_train,0.0,0.0,0.21794871794871795,5.194490590263387,-1.0750676703766713,1,0,0.10745188999862876,0.1120472519978648,Wine,26
0,0,0.2,hydra,tshap_train,0.09302325581395349,0.1702127659574468,0.16666666666666666,7.7582618994019565,-0.534977302772897,1,0,0.10745188999862876,0.1120472519978648,Wine,26
0,0,0.05,hydra,mrsqm,0.0,0.0,0.7393162393162394,2.2389903442374988,-1.0313887885616322,1,0,0.10745188999862876,3.0077004339545965e-05,Wine,26
0,0,0.1,hydra,mrsqm,0.0,0.0,0.7094017094017094,5.194490590263387,-1.2250005960755588,1,0,0.10745188999862876,3.0077004339545965e-05,Wine,26
0,0,0.2,hydra,mrsqm,0.0,0.0,0.6196581196581197,7.7582618994019565,-1.5597685592981039,1,0,0.10745188999862876,3.0077004339545965e-05,Wine,26
0,0,0.05,shapley_sampling,feature_ablation,0.8461538461538461,0.9166666666666666,0.004273504273504274,5.156906203294783,4.632335775871384,1,1,0.8617528309987392,0.03668436099542305,Wine,26
