true_label,pred_label,fraction,method_a,method_b,iou,overlap_fraction,normalised_centre_distance,score_drop_a,score_drop_b,flipped_a,flipped_b,explain_time_a_s,explain_time_b_s,dataset,sample_idx
1,1,0.05,hydra,shapley_sampling,0.0,0.0,0.6375,0.15175389432384367,0.3191355260906664,0,0,1.4668297519965563,1.1271017429971835,HouseTwenty,76
1,1,0.1,hydra,shapley_sampling,0.0,0.0,0.6485,0.42693856600994406,0.6082863434523627,0,0,1.4668297519965563,1.1271017429971835,HouseTwenty,76
1,1,0.2,hydra,shapley_sampling,0.0,0.0,0.584,0.48705341292386367,0.8218186038028286,0,1,1.4668297519965563,1.1271017429971835,HouseTwenty,76
1,1,0.05,hydra,feature_ablation,0.0,0.0,0.6375,0.15175389432384367,0.3191355389121773,0,0,1.4668297519965563,0.046009163997950964,HouseTwenty,76
1,1,0.1,hydra,feature_ablation,0.0,0.0,0.6485,0.42693856600994406,0.60828633087164,0,0,1.4668297519965563,0.046009163997950964,HouseTwenty,76
1,1,0.2,hydra,feature_ablation,0.5037593984962406,0.67,0.066,0.48705341292386367,0.7340891348015861,0,1,1.4668297519965563,0.046009163997950964,HouseTwenty,76
1,1,0.05,hydra,tshap_centroid,0.0,0.0,0.6025,0.15175389432384367,0.29020620946363945,0,0,1.4668297519965563,1.409829999996873,HouseTwenty,76
1,1,0.1,hydra,tshap_centroid,0.0,0.0,0.6335,0.42693856600994406,0.5781926802554143,0,0,1.4668297519965563,1.409829999996873,HouseTwenty,76
1,1,0.2,hydra,tshap_centroid,0.0,0.0,0.5795,0.48705341292386367,0.7949528492547505,0,1,1.4668297519965563,1.409829999996873,HouseTwenty,76
1,1,0.05,hydra,tshap_zero,0.0,0.0,0.604,0.15175389432384367,0.30272582073141574,0,0,1.4668297519965563,1.4106301870051539,HouseTwenty,76
1,1,0.1,hydra,tshap_zero,0.0,0.0,0.633,0.42693856600994406,0.566921427753418,0,0,1.4668297519965563,1.4106301870051539,HouseTwenty,76
1,1,0.2,hydra,tshap_zero,0.0,0.0,0.5885,0.48705341292386367,0.8915365879299908,0,1,1.4668297519965563,1.4106301870051539,HouseTwenty,76
