true_label,pred_label,fraction,method_a,method_b,iou,overlap_fraction,normalised_centre_distance,score_drop_a,score_drop_b,flipped_a,flipped_b,explain_time_a_s,explain_time_b_s,dataset,sample_idx
24,24,0.05,hydra,shapley_sampling,0.0,0.0,0.35833333333333334,0.08981321527511565,0.21591363780188588,0,0,0.2295912860026874,1.4479240660002688,GestureMidAirD2,81
24,24,0.1,hydra,shapley_sampling,0.0,0.0,0.3138888888888889,0.5083986422823468,0.4054063773786939,1,1,0.2295912860026874,1.4479240660002688,GestureMidAirD2,81
24,24,0.2,hydra,shapley_sampling,0.0,0.0,0.275,1.037587861048454,0.5602246545466015,1,1,0.2295912860026874,1.4479240660002688,GestureMidAirD2,81
24,24,0.05,hydra,feature_ablation,0.0,0.0,0.25833333333333336,0.08981321527511565,0.1592195632594119,0,0,0.2295912860026874,0.06409516500207246,GestureMidAirD2,81
24,24,0.1,hydra,feature_ablation,0.0,0.0,0.2638888888888889,0.5083986422823468,0.38999839620041177,1,0,0.2295912860026874,0.06409516500207246,GestureMidAirD2,81
24,24,0.2,hydra,feature_ablation,0.0,0.0,0.275,1.037587861048454,0.5602246545466015,1,1,0.2295912860026874,0.06409516500207246,GestureMidAirD2,81
24,24,0.05,hydra,mrsqm,0.0,0.0,0.4583333333333333,0.08981321527511565,0.08315580269160983,0,0,0.2295912860026874,2.2813001123722643e-05,GestureMidAirD2,81
24,24,0.1,hydra,mrsqm,0.0,0.0,0.41388888888888886,0.5083986422823468,0.20287342096992,1,0,0.2295912860026874,2.2813001123722643e-05,GestureMidAirD2,81
24,24,0.2,hydra,mrsqm,0.0,0.0,0.325,1.037587861048454,0.5319131476522568,1,1,0.2295912860026874,2.2813001123722643e-05,GestureMidAirD2,81
24,24,0.05,shapley_sampling,feature_ablation,0.0,0.0,0.1,0.21591363780188588,0.1592195632594119,0,0,1.4479240660002688,0.06409516500207246,GestureMidAirD2,81
