true_label,pred_label,fraction,method_a,method_b,iou,overlap_fraction,normalised_centre_distance,score_drop_a,score_drop_b,flipped_a,flipped_b,explain_time_a_s,explain_time_b_s,dataset,sample_idx
2,2,0.05,hydra,shapley_sampling,0.0,0.0,0.7742857142857142,-0.17924097580382814,0.06191164803875404,0,0,0.20648576799430884,1.001410387994838,FaceFour,53
2,2,0.1,hydra,shapley_sampling,0.0,0.0,0.7771428571428571,-0.23339598265211237,0.26581330575261924,0,0,0.20648576799430884,1.001410387994838,FaceFour,53
2,2,0.2,hydra,shapley_sampling,0.0,0.0,0.7771428571428571,-0.2621818422722426,0.2463961105935551,0,1,0.20648576799430884,1.001410387994838,FaceFour,53
2,2,0.05,hydra,feature_ablation,0.0,0.0,0.9285714285714286,-0.17924097580382814,0.03987126744299052,0,0,0.20648576799430884,0.04285114900267217,FaceFour,53
2,2,0.1,hydra,feature_ablation,0.5555555555555556,0.7142857142857143,0.02857142857142857,-0.23339598265211237,-0.16056838982796928,0,0,0.20648576799430884,0.04285114900267217,FaceFour,53
2,2,0.2,hydra,feature_ablation,0.8421052631578947,0.9142857142857143,0.017142857142857144,-0.2621818422722426,-0.29380800147371744,0,0,0.20648576799430884,0.04285114900267217,FaceFour,53
2,2,0.05,hydra,mrsqm,0.0,0.0,0.9285714285714286,-0.17924097580382814,0.03987127257302836,0,0,0.20648576799430884,2.0398998458404094e-05,FaceFour,53
2,2,0.1,hydra,mrsqm,0.0,0.0,0.8828571428571429,-0.23339598265211237,0.03165852838562644,0,0,0.20648576799430884,2.0398998458404094e-05,FaceFour,53
2,2,0.2,hydra,mrsqm,0.0,0.0,0.7828571428571428,-0.2621818422722426,0.20651601759445648,0,0,0.20648576799430884,2.0398998458404094e-05,FaceFour,53
2,2,0.05,shapley_sampling,feature_ablation,0.0,0.0,0.15428571428571428,0.06191164803875404,0.03987126744299052,0,0,1.001410387994838,0.04285114900267217,FaceFour,53
2,2,0.1,shapley_sampling,feature_ablation,0.0,0.0,0.7485714285714286,0.26581330575261924,-0.16056838982796928,0,0,1.001410387994838,0.04285114900267217,FaceFour,53
2,2,0.2,shapley_sampling,feature_ablation,0.0,0.0,0.7942857142857143,0.2463961105935551,-0.29380800147371744,1,0,1.001410387994838,0.04285114900267217,FaceFour,53
2,2,0.05,shapley_sampling,mrsqm,0.0,0.0,0.15428571428571428,0.06191164803875404,0.03987127257302836,0,0,1.001410387994838,2.0398998458404094e-05,FaceFour,53
2,2,0.1,shapley_sampling,mrsqm,0.0,0.0,0.10571428571428572,0.26581330575261924,0.03165852838562644,0,0,1.001410387994838,2.0398998458404094e-05,FaceFour,53
2,2,0.2,shapley_sampling,mrsqm,0.9444444444444444,0.9714285714285714,0.005714285714285714,0.2463961105935551,0.20651601759445648,1,0,1.001410387994838,2.0398998458404094e-05,FaceFour,53
2,2,0.05,feature_ablation,mrsqm,1.0,1.0,0.0,0.03987126744299052,0.03987127257302836,0,0,0.04285114900267217,2.0398998458404094e-05,FaceFour,53
2,2,0.1,feature_ablation,mrsqm,0.0,0.0,0.8542857142857143,-0.16056838982796928,0.03165852838562644,0,0,0.04285114900267217,2.0398998458404094e-05,FaceFour,53
2,2,0.2,feature_ablation,mrsqm,0.0,0.0,0.8,-0.29380800147371744,0.20651601759445648,0,0,0.04285114900267217,2.0398998458404094e-05,FaceFour,53
3,3,0.05,hydra,shapley_sampling,0.0,0.0,0.48,0.14943937633124316,0.006868596290605766,0,0,0.1879381709950394,1.0085671630004072,FaceFour,82
3,3,0.1,hydra,shapley_sampling,0.0,0.0,0.4514285714285714,0.3286543923686154,0.05519845150289071,0,0,0.1879381709950394,1.0085671630004072,FaceFour,82
3,3,0.2,hydra,shapley_sampling,0.3592233009708738,0.5285714285714286,0.09428571428571429,0.3119586180305245,0.2531598292080224,0,1,0.1879381709950394,1.0085671630004072,FaceFour,82
3,3,0.05,hydra,feature_ablation,0.0,0.0,0.6342857142857142,0.14943937633124316,0.09701917135521443,0,0,0.1879381709950394,0.043071655003586784,FaceFour,82
3,3,0.1,hydra,feature_ablation,0.0,0.0,0.6542857142857142,0.3286543923686154,0.22180008743983692,0,0,0.1879381709950394,0.043071655003586784,FaceFour,82
3,3,0.2,hydra,feature_ablation,0.5384615384615384,0.7,0.06,0.3119586180305245,0.35628294434176966,0,0,0.1879381709950394,0.043071655003586784,FaceFour,82
3,3,0.05,hydra,mrsqm,0.0,0.0,0.8914285714285715,0.14943937633124316,-0.06423510957406964,0,0,0.1879381709950394,1.9416002032812685e-05,FaceFour,82
3,3,0.1,hydra,mrsqm,0.0,0.0,0.8628571428571429,0.3286543923686154,0.003873838535094709,0,0,0.1879381709950394,1.9416002032812685e-05,FaceFour,82
3,3,0.2,hydra,mrsqm,0.0,0.0,0.26571428571428574,0.3119586180305245,0.32712923434018715,0,1,0.1879381709950394,1.9416002032812685e-05,FaceFour,82
3,3,0.05,shapley_sampling,feature_ablation,0.0,0.0,0.15428571428571428,0.006868596290605766,0.09701917135521443,0,0,1.0085671630004072,0.043071655003586784,FaceFour,82
3,3,0.1,shapley_sampling,feature_ablation,0.0,0.0,0.20285714285714285,0.05519845150289071,0.22180008743983692,0,0,1.0085671630004072,0.043071655003586784,FaceFour,82
3,3,0.2,shapley_sampling,feature_ablation,0.12903225806451613,0.22857142857142856,0.15428571428571428,0.2531598292080224,0.35628294434176966,1,0,1.0085671630004072,0.043071655003586784,FaceFour,82
